patent_id	citation_id	date
6554975	6117401	2003-04-29
9801266	6117401	2017-10-24
9428409	6117401	2016-08-30
9445488	6117401	2016-09-13
8833054	6117401	2014-09-16
9781817	6117401	2017-10-03
9074151	6117401	2015-07-07
9241396	6117401	2016-01-19
9446371	6117401	2016-09-20
9546760	6117401	2017-01-17
8568663	6117401	2013-10-29
8904749	6117401	2014-12-09
8734654	6117401	2014-05-27
9516736	6117401	2016-12-06
8603333	6117401	2013-12-10
8764978	6117401	2014-07-01
8372166	6117401	2013-02-12
8796581	6117401	2014-08-05
8747500	6117401	2014-06-10
8628660	6117401	2014-01-14
9127206	6117401	2015-09-08
9156715	6117401	2015-10-13
9163584	6117401	2015-10-20
8641898	6117401	2014-02-04
9869277	6117401	2018-01-16
9105433	6117401	2015-08-11
9951942	6117401	2018-04-24
8747499	6117401	2014-06-10
8372167	6117401	2013-02-12
9230777	6117401	2016-01-05
8613856	6117401	2013-12-24
9499443	6117401	2016-11-22
9185787	6117401	2015-11-10
9051820	6117401	2015-06-09
9790108	6117401	2017-10-17
9111712	6117401	2015-08-18
8734643	6117401	2014-05-27
9699879	6117401	2017-07-04
8785808	6117401	2014-07-22
8810122	6117401	2014-08-19
8828241	6117401	2014-09-09
9761413	6117401	2017-09-12
9560731	6117401	2017-01-31
9127205	6117401	2015-09-08
9771280	6117401	2017-09-26
8907889	6324255	2014-12-09
8228293	6324255	2012-07-24
8553200	6324255	2013-10-08
7679031	6324255	2010-03-16
9176598	6324255	2015-11-03
9741553	6324255	2017-08-22
9922814	6324255	2018-03-20
9576785	6324255	2017-02-21
7456417	6324255	2008-11-25
8913003	6324255	2014-12-16
9622332	6324255	2017-04-11
6529578	6324255	2003-03-04
9609729	6324255	2017-03-28
6642926	6324255	2003-11-04
7741616	6324255	2010-06-22
6728337	6324255	2004-04-27
6711233	6324255	2004-03-23
8513628	6324255	2013-08-20
7459707	6324255	2008-12-02
9748086	6324255	2017-08-29
6690764	6324255	2004-02-10
6980625	6324255	2005-12-27
7110503	6324255	2006-09-19
7599470	6831963	2009-10-06
9451684	6831963	2016-09-20
7302043	6831963	2007-11-27
7456417	6831963	2008-11-25
7092488	6831963	2006-08-15
8901521	6831963	2014-12-02
9363879	6831963	2016-06-07
7391851	6831963	2008-06-24
8704200	6831963	2014-04-22
9301381	6831963	2016-03-29
7250621	6831963	2007-07-31
7465946	6831963	2008-12-16
7361918	6831963	2008-04-22
9713239	6831963	2017-07-18
7576343	6831963	2009-08-18
7928416	6831963	2011-04-19
7399981	6831963	2008-07-15
7023961	6831963	2006-04-04
7525111	6831963	2009-04-28
6973164	6831963	2005-12-06
5355399	4553256	1994-10-11
7323821	4553256	2008-01-29
4778561	4553256	1988-10-18
5577090	4553256	1996-11-19
6327338	4553256	2001-12-04
4947085	4553256	1990-08-07
6765987	4553256	2004-07-20
5323442	4553256	1994-06-21
5838760	4553256	1998-11-17
5194119	4778561	1993-03-16
6410449	4778561	2002-06-25
6495842	4778561	2002-12-17
7358192	4778561	2008-04-15
9659736	4778561	2017-05-23
7094316	4778561	2006-08-22
6838126	4778561	2005-01-04
4877509	4778561	1989-10-31
7430984	4778561	2008-10-07
4962063	4778561	1990-10-09
8058156	4778561	2011-11-15
6418874	4778561	2002-07-16
7183177	4778561	2007-02-27
5628883	4778561	1997-05-13
7294563	4778561	2007-11-13
7695590	4778561	2010-04-13
5203959	4778561	1993-04-20
5508208	4778561	1996-04-16
7109098	4778561	2006-09-19
6423383	4778561	2002-07-23
7479456	4778561	2009-01-20
4854266	4778561	1989-08-08
5134965	4778561	1992-08-04
7223676	4778561	2007-05-29
7166524	4778561	2007-01-23
7320734	4778561	2008-01-22
5466991	4778561	1995-11-14
6150755	4778561	2000-11-21
5021919	4778561	1991-06-04
5034086	4778561	1991-07-23
7312162	4778561	2007-12-25
8986458	4778561	2015-03-24
5423945	4778561	1995-06-13
4883686	4778561	1989-11-28
8906813	4778561	2014-12-09
7700465	4778561	2010-04-20
5969470	4778561	1999-10-19
7105208	4778561	2006-09-12
5266146	4778561	1993-11-30
6893907	4778561	2005-05-17
4977352	4778561	1990-12-11
4952273	4778561	1990-08-28
5858259	4778561	1999-01-12
7094670	4778561	2006-08-22
7666464	4778561	2010-02-23
7312148	4778561	2007-12-25
7428915	4778561	2008-09-30
7465478	4778561	2008-12-16
6468388	4778561	2002-10-22
9491841	4778561	2016-11-08
5032205	4778561	1991-07-16
7137354	4778561	2006-11-21
6712020	4778561	2004-03-30
5115167	4778561	1992-05-19
8624502	4778561	2014-01-07
7767561	4778561	2010-08-03
5045166	4778561	1991-09-03
6194325	4778561	2001-02-27
6217661	4778561	2001-04-17
4906900	4778561	1990-03-06
7244474	4778561	2007-07-17
8043652	4778561	2011-10-25
7335611	4778561	2008-02-26
5032202	4778561	1991-07-16
7323401	4778561	2008-01-29
7303982	4778561	2007-12-04
6238582	4778561	2001-05-29
5236537	4778561	1993-08-17
6939434	4778561	2005-09-06
7393765	4778561	2008-07-01
6494986	4778561	2002-12-17
5133826	4778561	1992-07-28
7291545	4778561	2007-11-06
4973883	4778561	1990-11-27
5146138	4778561	1992-09-08
7288491	4778561	2007-10-30
7037813	4778561	2006-05-02
6171974	4778561	2001-01-09
7429532	4778561	2008-09-30
6634313	4778561	2003-10-21
5162633	4778561	1992-11-10
9706635	4778561	2017-07-11
5145554	4778561	1992-09-08
5280219	4778561	1994-01-18
5645645	4778561	1997-07-08
7422986	4778561	2008-09-09
6464891	4778561	2002-10-15
7506609	4778561	2009-03-24
7049244	4778561	2006-05-23
6453842	4778561	2002-09-24
9039910	4778561	2015-05-26
7210424	4778561	2007-05-01
6812647	4778561	2004-11-02
6551446	4778561	2003-04-22
7422775	4778561	2008-09-09
5003152	4778561	1991-03-26
5284544	4778561	1994-02-08
7291360	4778561	2007-11-06
5306985	4778561	1994-04-26
6679981	4778561	2004-01-20
6348126	4778561	2002-02-19
5133825	4778561	1992-07-28
8962224	4778561	2015-02-24
5506475	4778561	1996-04-09
6661165	4778561	2003-12-09
7279046	4778561	2007-10-09
5133830	4778561	1992-07-28
6098568	4947085	2000-08-08
6204197	4947085	2001-03-20
5725674	4947085	1998-03-10
5198725	4947085	1993-03-30
5039625	4947085	1991-08-13
6953703	4947085	2005-10-11
6673722	4947085	2004-01-06
6041734	4947085	2000-03-28
5081398	4947085	1992-01-14
8048806	4947085	2011-11-01
7235819	4947085	2007-06-26
6984595	4947085	2006-01-10
7506609	4947085	2009-03-24
7663157	4947085	2010-02-16
4987102	4947085	1991-01-22
6136388	4947085	2000-10-24
6929830	4947085	2005-08-16
7004107	4947085	2006-02-28
5904567	4947085	1999-05-18
6784033	4947085	2004-08-31
5208512	4947085	1993-05-04
7955986	4947085	2011-06-07
6358573	4947085	2002-03-19
5146138	4947085	1992-09-08
5779802	4947085	1998-07-14
5087857	4947085	1992-02-11
6204607	4947085	2001-03-20
6162709	4947085	2000-12-19
6082293	4947085	2000-07-04
8617351	4947085	2013-12-31
8253057	4947085	2012-08-28
5435881	4947085	1995-07-25
6230650	4947085	2001-05-15
6786997	4947085	2004-09-07
5280219	4947085	1994-01-18
9057681	5323442	2015-06-16
8376013	5323442	2013-02-19
9005406	5323442	2015-04-14
5577090	5323442	1996-11-19
9004131	5323442	2015-04-14
6429608	5323442	2002-08-06
8041002	5323442	2011-10-18
8019047	5323442	2011-09-13
8658086	5323442	2014-02-25
6931095	5323442	2005-08-16
6765987	5323442	2004-07-20
9630022	5323442	2017-04-25
6448062	5323442	2002-09-10
9579523	5323442	2017-02-28
6653641	5323442	2003-11-25
5461354	5323442	1995-10-24
6713773	5323442	2004-03-30
7324630	5323442	2008-01-29
9682250	5323442	2017-06-20
9278331	5323442	2016-03-08
9498643	5323442	2016-11-22
6763085	5323442	2004-07-13
5838760	5323442	1998-11-17
8520798	5323442	2013-08-27
6683319	5323442	2004-01-27
7154103	5323442	2006-12-26
6327338	5323442	2001-12-04
9174190	5323442	2015-11-03
6781330	5323442	2004-08-24
7133493	5323442	2006-11-07
6707049	5323442	2004-03-16
6980625	5323442	2005-12-27
7067822	5323442	2006-06-27
6885011	5323442	2005-04-26
8927615	5323442	2015-01-06
7485258	5323442	2009-02-03
8031824	5355399	2011-10-04
9607719	5355399	2017-03-28
9265137	5355399	2016-02-16
7477718	5355399	2009-01-13
9123512	5355399	2015-09-01
8693637	5355399	2014-04-08
7439678	5355399	2008-10-21
7002148	5355399	2006-02-21
7569995	5355399	2009-08-04
5625195	5355399	1997-04-29
9182362	5355399	2015-11-10
7391160	5355399	2008-06-24
7613271	5355399	2009-11-03
9386676	5355399	2016-07-05
7719199	5355399	2010-05-18
7232985	5355399	2007-06-19
7180242	5355399	2007-02-20
9370086	5355399	2016-06-14
8461762	5355399	2013-06-11
9564248	5355399	2017-02-07
7119491	5355399	2006-10-10
7126284	5355399	2006-10-24
9672943	5355399	2017-06-06
6449338	5355399	2002-09-10
7459654	5355399	2008-12-02
7324630	5577090	2008-01-29
7542549	5577090	2009-06-02
5838760	5577090	1998-11-17
6449338	5577090	2002-09-10
6765987	5577090	2004-07-20
7447298	5577090	2008-11-04
7133493	5577090	2006-11-07
7773656	5577090	2010-08-10
7188033	5577090	2007-03-06
6933460	5577090	2005-08-23
7689367	5577090	2010-03-30
6763085	5577090	2004-07-13
7274772	5577090	2007-09-25
7515686	5577090	2009-04-07
6738451	5577090	2004-05-18
6713773	5838760	2004-03-30
6763085	5838760	2004-07-13
6885011	5838760	2005-04-26
7689367	5838760	2010-03-30
6608882	5838760	2003-08-19
6449338	5838760	2002-09-10
7067822	5838760	2006-06-27
6683319	5838760	2004-01-27
6504898	5838760	2003-01-07
6707049	5838760	2004-03-16
7773656	5838760	2010-08-10
6389099	5838760	2002-05-14
7188033	5838760	2007-03-06
6653641	5838760	2003-11-25
6931095	5838760	2005-08-16
7154103	5838760	2006-12-26
6429608	5838760	2002-08-06
6765987	5838760	2004-07-20
6781330	5838760	2004-08-24
6728337	6327338	2004-04-27
8459714	6327338	2013-06-11
7447298	6327338	2008-11-04
9666403	6327338	2017-05-30
7496178	6327338	2009-02-24
8657354	6327338	2014-02-25
8693637	6327338	2014-04-08
7224769	6327338	2007-05-29
6775353	6327338	2004-08-10
9324535	6765987	2016-04-26
7447298	6765987	2008-11-04
9363879	7323821	2016-06-07
9411250	7323821	2016-08-09
8896211	7323821	2014-11-25
8901521	7323821	2014-12-02
8995619	4598415	2015-03-31
7826589	4598415	2010-11-02
9983151	4598415	2018-05-29
8350226	4598415	2013-01-08
7486984	4598415	2009-02-03
7027553	4598415	2006-04-11
9986627	4598415	2018-05-29
4975917	4598415	1990-12-04
9769913	4598415	2017-09-19
6226354	4598415	2001-05-01
5894503	4598415	1999-04-13
8774362	4598415	2014-07-08
4998268	4598415	1991-03-05
8199996	4598415	2012-06-12
9291741	4598415	2016-03-22
8658991	4598415	2014-02-25
6366801	4598415	2002-04-02
7551718	4598415	2009-06-23
5602894	4598415	1997-02-11
7596208	4598415	2009-09-29
8148693	4598415	2012-04-03
5949836	4598415	1999-09-07
7016470	4598415	2006-03-21
7924979	4598415	2011-04-12
8576989	4598415	2013-11-05
5197071	4598415	1993-03-23
8934608	4598415	2015-01-13
6094472	4598415	2000-07-25
5825847	4598415	1998-10-20
6422748	4598415	2002-07-23
9285325	4598415	2016-03-15
9832851	4598415	2017-11-28
5495515	4598415	1996-02-27
8842808	4598415	2014-09-23
6332017	4598415	2001-12-18
RE37899	4598415	2002-11-05
7532649	4598415	2009-05-12
9891314	4598415	2018-02-13
5247562	4598415	1993-09-21
5353291	4598415	1994-10-04
7310408	4598415	2007-12-18
9706631	4598415	2017-07-11
5815547	4598415	1998-09-29
5227733	4598415	1993-07-13
5537452	4598415	1996-07-16
6125295	4598415	2000-09-26
6542574	4598415	2003-04-01
9182516	4598415	2015-11-10
6327335	4598415	2001-12-04
5748700	4598415	1998-05-05
6035015	4598415	2000-03-07
7639785	4598415	2009-12-29
8654922	4598415	2014-02-18
7295653	4598415	2007-11-13
7382861	4598415	2008-06-03
7643609	4598415	2010-01-05
7095820	4598415	2006-08-22
8401147	4598415	2013-03-19
6208704	4598415	2001-03-27
8003949	4598415	2011-08-23
6326861	4598415	2001-12-04
6421420	4598415	2002-07-16
8135112	4598415	2012-03-13
8576982	4598415	2013-11-05
7301972	4598415	2007-11-27
9535016	4598415	2017-01-03
7277526	4598415	2007-10-02
9058909	4598415	2015-06-16
5247562	4975917	1993-09-21
5825847	4975917	1998-10-20
6026099	4975917	2000-02-15
6327335	4975917	2001-12-04
9632205	4975917	2017-04-25
9123519	4975917	2015-09-01
8200151	4975917	2012-06-12
6332017	4975917	2001-12-18
9557427	4975917	2017-01-31
6035015	4975917	2000-03-07
8344727	4975917	2013-01-01
5353291	4975917	1994-10-04
9223049	4975917	2015-12-29
7486984	4975917	2009-02-03
7809104	4975917	2010-10-05
9625606	4975917	2017-04-18
5815517	4975917	1998-09-29
7027553	4975917	2006-04-11
9128198	4975917	2015-09-08
8400281	4975917	2013-03-19
9791590	4975917	2017-10-17
8476901	4975917	2013-07-02
7839145	4975917	2010-11-23
6724782	4975917	2004-04-20
9700893	4975917	2017-07-11
7567694	4998268	2009-07-28
8243877	4998268	2012-08-14
5351280	4998268	1994-09-27
5442675	4998268	1995-08-15
6422748	4998268	2002-07-23
6198957	4998268	2001-03-06
7866884	4998268	2011-01-11
7609809	4998268	2009-10-27
8582719	4998268	2013-11-12
9084542	4998268	2015-07-21
6990175	4998268	2006-01-24
7466792	4998268	2008-12-16
8442287	4998268	2013-05-14
8401148	4998268	2013-03-19
7643661	4998268	2010-01-05
5724400	4998268	1998-03-03
5894503	4998268	1999-04-13
5548627	4998268	1996-08-20
8139714	4998268	2012-03-20
6463122	4998268	2002-10-08
6490477	4998268	2002-12-03
8229068	4998268	2012-07-24
8803910	4998268	2014-08-12
8064568	4998268	2011-11-22
6366798	4998268	2002-04-02
8913716	4998268	2014-12-16
8232535	4998268	2012-07-31
8964936	4998268	2015-02-24
7574251	4998268	2009-08-11
9427194	4998268	2016-08-30
7167540	4998268	2007-01-23
9443633	4998268	2016-09-13
7639853	4998268	2009-12-29
8059783	4998268	2011-11-15
5394452	4998268	1995-02-28
5427097	4998268	1995-06-27
8712009	4998268	2014-04-29
5815547	4998268	1998-09-29
7953205	4998268	2011-05-31
8831169	4998268	2014-09-09
9406411	4998268	2016-08-02
5748700	4998268	1998-05-05
7912173	4998268	2011-03-22
5751781	4998268	1998-05-12
8767917	4998268	2014-07-01
8222616	4998268	2012-07-17
7076029	4998268	2006-07-11
6385288	4998268	2002-05-07
7630477	4998268	2009-12-08
7957507	4998268	2011-06-07
8218718	4998268	2012-07-10
8363784	4998268	2013-01-29
9731148	4998268	2017-08-15
5396889	4998268	1995-03-14
6049729	4998268	2000-04-11
8406844	4998268	2013-03-26
8553833	4998268	2013-10-08
5537452	4998268	1996-07-16
7899156	4998268	2011-03-01
8254521	4998268	2012-08-28
7260182	4998268	2007-08-21
7957508	4998268	2011-06-07
7839972	4998268	2010-11-23
8577115	4998268	2013-11-05
6487274	4998268	2002-11-26
7447298	4998268	2008-11-04
7912176	4998268	2011-03-22
9061141	4998268	2015-06-23
8213569	4998268	2012-07-03
7639854	4998268	2009-12-29
6665555	4998268	2003-12-16
7773788	4998268	2010-08-10
5680018	5197071	1997-10-21
5343490	5197071	1994-08-30
6035015	5197071	2000-03-07
5619522	5197071	1997-04-08
6970483	5197071	2005-11-29
9655226	5197071	2017-05-16
5825847	5197071	1998-10-20
7486984	5227733	2009-02-03
6332017	5227733	2001-12-18
5887008	5227733	1999-03-23
7558374	5227733	2009-07-07
7027553	5227733	2006-04-11
6035015	5227733	2000-03-07
5825847	5227733	1998-10-20
6549608	5227733	2003-04-15
9655226	5227733	2017-05-16
6327335	5227733	2001-12-04
8571175	5227733	2013-10-29
5596200	5247562	1997-01-21
7242748	5247562	2007-07-10
9502856	5247562	2016-11-22
6687333	5247562	2004-02-03
6327335	5247562	2001-12-04
6035015	5247562	2000-03-07
9325145	5247562	2016-04-26
9986627	5247562	2018-05-29
9647412	5247562	2017-05-09
9983151	5247562	2018-05-29
6201851	5247562	2001-03-13
7277526	5247562	2007-10-02
7301972	5247562	2007-11-27
9823572	5247562	2017-11-21
8934608	5247562	2015-01-13
6633596	5247562	2003-10-14
9648713	5247562	2017-05-09
9706631	5247562	2017-07-11
7532649	5247562	2009-05-12
7016470	5247562	2006-03-21
7643609	5247562	2010-01-05
5887008	5247562	1999-03-23
9915562	5247562	2018-03-13
6226354	5247562	2001-05-01
9155910	5247562	2015-10-13
7295653	5247562	2007-11-13
6332017	5247562	2001-12-18
6798863	5247562	2004-09-28
7443956	5247562	2008-10-28
8976834	5247562	2015-03-10
5825847	5247562	1998-10-20
7486984	5247562	2009-02-03
5640406	5247562	1997-06-17
5353291	5247562	1994-10-04
7382861	5247562	2008-06-03
7596208	5247562	2009-09-29
7301972	5353291	2007-11-27
5637966	5353291	1997-06-10
6332017	5353291	2001-12-18
6970483	5353291	2005-11-29
7277526	5353291	2007-10-02
7532649	5353291	2009-05-12
6724782	5353291	2004-04-20
5789876	5353291	1998-08-04
9983151	5353291	2018-05-29
5760395	5353291	1998-06-02
7486984	5353291	2009-02-03
5757839	5353291	1998-05-26
8934608	5353291	2015-01-13
7027553	5353291	2006-04-11
9986627	5353291	2018-05-29
9325145	5353291	2016-04-26
5541947	5353291	1996-07-30
7310408	5353291	2007-12-18
5825847	5353291	1998-10-20
5701317	5353291	1997-12-23
6327335	5353291	2001-12-04
7321604	5353291	2008-01-22
6035015	5353291	2000-03-07
9648713	5353291	2017-05-09
7596208	5353291	2009-09-29
7924902	5353291	2011-04-12
7443956	5353291	2008-10-28
8391324	5353291	2013-03-05
7242748	5353291	2007-07-10
9268151	5353291	2016-02-23
7016470	5353291	2006-03-21
7295653	5353291	2007-11-13
9706631	5353291	2017-07-11
7486984	5495515	2009-02-03
7242748	5495515	2007-07-10
7310408	5495515	2007-12-18
7443956	5495515	2008-10-28
6333966	5495515	2001-12-25
6332017	5495515	2001-12-18
8723451	5495515	2014-05-13
8754596	5495515	2014-06-17
7027553	5495515	2006-04-11
6417597	5495515	2002-07-09
7391850	5495515	2008-06-24
6035015	5495515	2000-03-07
7382861	5495515	2008-06-03
5825847	5495515	1998-10-20
7643609	5495515	2010-01-05
6327335	5495515	2001-12-04
7532649	5495515	2009-05-12
5701317	5495515	1997-12-23
9687678	5537452	2017-06-27
8086299	5537452	2011-12-27
7853313	5537452	2010-12-14
8116430	5537452	2012-02-14
6512813	5537452	2003-01-28
9498167	5537452	2016-11-22
7603164	5537452	2009-10-13
9757593	5537452	2017-09-12
8190233	5537452	2012-05-29
5692507	5537452	1997-12-02
8758263	5537452	2014-06-24
7657304	5537452	2010-02-02
6865253	5537452	2005-03-08
6422748	5537452	2002-07-23
7729473	5537452	2010-06-01
8681938	5537452	2014-03-25
9950195	5537452	2018-04-24
8223920	5537452	2012-07-17
9138145	5537452	2015-09-22
9687677	5537452	2017-06-27
7412029	5537452	2008-08-12
9526919	5537452	2016-12-27
8385502	5537452	2013-02-26
6888919	5537452	2005-05-03
6104779	5537452	2000-08-15
6487274	5537452	2002-11-26
8634898	5537452	2014-01-21
5842987	5537452	1998-12-01
9649168	5537452	2017-05-16
7907987	5537452	2011-03-15
8139714	5537452	2012-03-20
5815547	5537452	1998-09-29
8295435	5537452	2012-10-23
9764159	5537452	2017-09-19
6501981	5537452	2002-12-31
9687673	5537452	2017-06-27
7683338	5537452	2010-03-23
8867703	5537452	2014-10-21
7945021	5537452	2011-05-17
9308395	5537452	2016-04-12
9966160	5537452	2018-05-08
9788783	5537452	2017-10-17
9974494	5537452	2018-05-22
9687675	5537452	2017-06-27
7227925	5537452	2007-06-05
7564945	5537452	2009-07-21
7835492	5537452	2010-11-16
6259762	5537452	2001-07-10
6907629	5537452	2005-06-21
8788017	5537452	2014-07-22
9694210	5537452	2017-07-04
6603991	5537452	2003-08-05
7318805	5537452	2008-01-15
9630025	5537452	2017-04-25
6144875	5537452	2000-11-07
